date,securityName,weight,Sector,wgtSector
5/22/2026,\"SKY Perfect JSAT Holdings Inc\",0.0012015,Communication Services,0.0454070
5/22/2026,\"NETEASE INC HKD 0.0001\",0.0009344,Communication Services,0.0454070
5/22/2026,\"US Cellular Corp\",0.0008186,Communication Services,0.0454070
5/22/2026,\"HELIOS TOWERS PLC GBP0.01\",0.0007903,Communication Services,0.0454070
5/22/2026,\"Walt Disney Co/The\",0.0006984,Communication Services,0.0454070
5/22/2026,\"Ihs Holding Ltd\",0.0006198,Communication Services,0.0454070
5/22/2026,\"SK Telecom Co Ltd\",0.0005497,Communication Services,0.0454070
5/22/2026,\"Nippon Telegraph  Telephone Corp\",0.0005435,Communication Services,0.0454070
5/22/2026,\"Deutsche Telekom AG\",0.0005018,Communication Services,0.0454070
5/22/2026,\"ADVANCED INFO SERVICE-FOR RG THB1 (ALN)\",0.0004502,Communication Services,0.0454070
5/22/2026,\"Meta Platforms, Inc. Cl A\",0.0004462,Communication Services,0.0454070
5/22/2026,\"Softbank Corp\",0.0004235,Communication Services,0.0454070
5/22/2026,\"NAVER Corp\",0.0004027,Communication Services,0.0454070
5/22/2026,\"Celcomdigi Bhd\",0.0003299,Communication Services,0.0454070
5/22/2026,\"Telesat Corp\",0.0003289,Communication Services,0.0454070
5/22/2026,\"Ovzon Ab\",0.0003267,Communication Services,0.0454070
5/22/2026,\"Vodacom Group Pty Ltd\",0.0003210,Communication Services,0.0454070
5/22/2026,\"KRAFTON INC KRW 100.0000\",0.0002940,Communication Services,0.0454070
5/22/2026,\"MTN Group Ltd\",0.0002582,Communication Services,0.0454070
5/22/2026,\"Maxis Bhd\",0.0002544,Communication Services,0.0454070
5/22/2026,\"LG Uplus Corp\",0.0002475,Communication Services,0.0454070
5/22/2026,\"Turkcell Iletisim Hizmet AS\",0.0002420,Communication Services,0.0454070
5/22/2026,\"Kakao Corp\",0.0002385,Communication Services,0.0454070
5/22/2026,\"KINGNET NETWORK CO LTD-A CNY 1.0000\",0.0002375,Communication Services,0.0454070
5/22/2026,\"Taiwan Mobile Co Ltd\",0.0002364,Communication Services,0.0454070
5/22/2026,\"GIANT NETWORK GROUP CO LTD-A CNY 1.0000\",0.0002216,Communication Services,0.0454070
5/22/2026,\"BILIBILI INC-CLASS Z HKD NPV\",0.0001910,Communication Services,0.0454070
5/22/2026,\"Wuhu Sanqi Interactive Ent-A\",0.0001830,Communication Services,0.0454070
5/22/2026,\"Nexon Co Ltd\",0.0001662,Communication Services,0.0454070
5/22/2026,\"Uranium Energy Corp\",0.0043742,Energy,0.0358210
5/22/2026,\"Nexgen Energy Ltd\",0.0041015,Energy,0.0358210
5/22/2026,\"Cameco Corp\",0.0040966,Energy,0.0358210
5/22/2026,\"Energy Fuels Inc\",0.0037448,Energy,0.0358210
5/22/2026,\"BP PLC\",0.0031700,Energy,0.0358210
5/22/2026,\"SHELL PLC GBP 0.0700\",0.0031129,Energy,0.0358210
5/22/2026,\"PALADIN ENERGY LTD NPV\",0.0028239,Energy,0.0358210
5/22/2026,\"CGN MINING CO LTD HKD 0.0100\",0.0025365,Energy,0.0358210
5/22/2026,\"Denison Mines Corp\",0.0023981,Energy,0.0358210
5/22/2026,\"DEEP YELLOW LTD NPV\",0.0011129,Energy,0.0358210
5/22/2026,\"Verbio AG\",0.0007698,Energy,0.0358210
5/22/2026,\"Centrus Energy Corp-Class A\",0.0005933,Energy,0.0358210
5/22/2026,\"Ur-Energy Inc\",0.0004631,Energy,0.0358210
5/22/2026,\"Green Plains Inc\",0.0004561,Energy,0.0358210
5/22/2026,\"Isoenergy Ltd\",0.0004438,Energy,0.0358210
5/22/2026,\"Uranium Royalty Corp\",0.0004248,Energy,0.0358210
5/22/2026,\"BANNERMAN RESOURCES LTD NPV\",0.0003684,Energy,0.0358210
5/22/2026,\"Friedrich Vorwerk Group Se\",0.0002984,Energy,0.0358210
5/22/2026,\"CANGZHOU MINGZ CNY 1.000000000\",0.0002968,Energy,0.0358210
5/22/2026,\"TECHNIP ENERGIES NV EUR 0.0100\",0.0002359,Energy,0.0358210
5/22/2026,\"Tesla Inc\",0.0032925,Consumer Discretionary,0.0343240
5/22/2026,\"ALIBABA GROUP HOLDING LTD HKD 0.0000\",0.0032350,Consumer Discretionary,0.0343240
5/22/2026,\"Schaeffler Ag\",0.0031228,Consumer Discretionary,0.0343240
5/22/2026,\"Amazon.com Inc\",0.0029702,Consumer Discretionary,0.0343240
5/22/2026,\"Hyundai Motor Co\",0.0025840,Consumer Discretionary,0.0343240
5/22/2026,\"Solid Power Inc\",0.0022174,Consumer Discretionary,0.0343240
5/22/2026,\"XPENG INC - CLASS A SHARES HKD 0.0000\",0.0021555,Consumer Discretionary,0.0343240
5/22/2026,\"PDD Holdings Inc.\",0.0017234,Consumer Discretionary,0.0343240
5/22/2026,\"MercadoLibre Inc\",0.0012172,Consumer Discretionary,0.0343240
5/22/2026,\"Serve Robotics Inc\",0.0009561,Consumer Discretionary,0.0343240
5/22/2026,\"GS Yuasa Corp\",0.0006974,Consumer Discretionary,0.0343240
5/22/2026,\"Fulin Precision Co Ltd-A\",0.0005431,Consumer Discretionary,0.0343240
5/22/2026,\"LG Electronics Inc\",0.0005195,Consumer Discretionary,0.0343240
5/22/2026,\"BYD Co Ltd\",0.0004858,Consumer Discretionary,0.0343240
5/22/2026,\"Hyundai Mobis\",0.0004743,Consumer Discretionary,0.0343240
5/22/2026,\"Kia Corp\",0.0004280,Consumer Discretionary,0.0343240
5/22/2026,\"Midea Group Co Ltd\",0.0004123,Consumer Discretionary,0.0343240
5/22/2026,\"Delivery Hero Se\",0.0003601,Consumer Discretionary,0.0343240
5/22/2026,\"Yamaha Motor Co Ltd\",0.0003338,Consumer Discretionary,0.0343240
5/22/2026,\"JD.COM INC - CL A HKD 0.0000\",0.0003227,Consumer Discretionary,0.0343240
5/22/2026,\"Hilton Grand Vacations Inc\",0.0002961,Consumer Discretionary,0.0343240
5/22/2026,\"Allegro.Eu Sa\",0.0002832,Consumer Discretionary,0.0343240
5/22/2026,\"Alibaba Group Holding Ltd ADR\",0.0002831,Consumer Discretionary,0.0343240
5/22/2026,\"HAIER SMART HOME CO LTD-A CNY 1.0000\",0.0002790,Consumer Discretionary,0.0343240
5/22/2026,\"Hotel Shilla Co Ltd\",0.0002786,Consumer Discretionary,0.0343240
5/22/2026,\"TCL TECHNOLOGY GROUP CORP-A CNY 1.0000\",0.0002753,Consumer Discretionary,0.0343240
5/22/2026,\"ROYAL CARIBBEAN CRUISES LTD USD0.01\",0.0002682,Consumer Discretionary,0.0343240
5/22/2026,\"Coupang Inc\",0.0002580,Consumer Discretionary,0.0343240
5/22/2026,\"Calb Group Co Ltd-H\",0.0002575,Consumer Discretionary,0.0343240
5/22/2026,\"Service Corp International\",0.0002573,Consumer Discretionary,0.0343240
5/22/2026,\"CENTRAL RETAIL CORP PCL THB NPV\",0.0002559,Consumer Discretionary,0.0343240
5/22/2026,\"Mr Price Group Ltd\",0.0002514,Consumer Discretionary,0.0343240
5/22/2026,\"Suzuki Motor Corp\",0.0002439,Consumer Discretionary,0.0343240
5/22/2026,\"Arcelik\",0.0002373,Consumer Discretionary,0.0343240
5/22/2026,\"Pepkor Holdings Ltd\",0.0002355,Consumer Discretionary,0.0343240
5/22/2026,\"Moncler SpA\",0.0002354,Consumer Discretionary,0.0343240
5/22/2026,\"Dogus Otomotiv Servis ve Ticar\",0.0002354,Consumer Discretionary,0.0343240
5/22/2026,\"Vivara Participacoes Sa\",0.0002348,Consumer Discretionary,0.0343240
5/22/2026,\"NIO INC- A\",0.0002332,Consumer Discretionary,0.0343240
5/22/2026,\"ZHEJIANG CENTURY HUATONG -A CNY 1.0000\",0.0002326,Consumer Discretionary,0.0343240
5/22/2026,\"Youngone Corp\",0.0002324,Consumer Discretionary,0.0343240
5/22/2026,\"Travel + Leisure Co\",0.0002240,Consumer Discretionary,0.0343240
5/22/2026,\"Central Plaza Hotel PCL\",0.0002200,Consumer Discretionary,0.0343240
5/22/2026,\"Hotai Motor Co Ltd\",0.0002196,Consumer Discretionary,0.0343240
5/22/2026,\"Sanyang Industry Co Ltd\",0.0002162,Consumer Discretionary,0.0343240
5/22/2026,\"CENTRAL RETAIL CORP-FOREIGN THB1 (ALN)\",0.0000166,Consumer Discretionary,0.0343240
5/22/2026,\"Central Plaza Hotel PCL (F)\",0.0000131,Consumer Discretionary,0.0343240
5/22/2026,\"National Grid Plc\",0.0035942,Utilities,0.0327510
5/22/2026,\"Terna SPA\",0.0034888,Utilities,0.0327510
5/22/2026,\"Elia Group SA\",0.0026128,Utilities,0.0327510
5/22/2026,\"Acciona SA\",0.0025845,Utilities,0.0327510
5/22/2026,\"Enel SpA\",0.0024298,Utilities,0.0327510
5/22/2026,\"Oklo Inc\",0.0018264,Utilities,0.0327510
5/22/2026,\"Constellation Energy\",0.0015543,Utilities,0.0327510
5/22/2026,\"Hydro One Ltd\",0.0015101,Utilities,0.0327510
5/22/2026,\"Chubu Electric Power Co Inc\",0.0011823,Utilities,0.0327510
5/22/2026,\"E.On Se\",0.0011066,Utilities,0.0327510
5/22/2026,\"SOLARIA ENERGIA Y MEDIO AMBI EUR0.01\",0.0010447,Utilities,0.0327510
5/22/2026,\"Ormat Technologies Inc\",0.0009006,Utilities,0.0327510
5/22/2026,\"Equatorial Energia SA\",0.0008887,Utilities,0.0327510
5/22/2026,\"Edison International\",0.0008707,Utilities,0.0327510
5/22/2026,\"Boralex Inc\",0.0008701,Utilities,0.0327510
5/22/2026,\"CPFL Energia SA\",0.0007365,Utilities,0.0327510
5/22/2026,\"NRG Energy Inc\",0.0006772,Utilities,0.0327510
5/22/2026,\"ERG SpA\",0.0006540,Utilities,0.0327510
5/22/2026,\"Cia Paranaense de Energia\",0.0006528,Utilities,0.0327510
5/22/2026,\"Verbund - Oesterreichische Ele\",0.0006459,Utilities,0.0327510
5/22/2026,\"CORP ACCIONA ENERGIAS RENOVA EUR NPV\",0.0006053,Utilities,0.0327510
5/22/2026,\"CHINA YANGTZE POWER CO LTD-A CNY 1.0000\",0.0004871,Utilities,0.0327510
5/22/2026,\"Scatec Solar ASA\",0.0004112,Utilities,0.0327510
5/22/2026,\"Exelon Corp\",0.0004065,Utilities,0.0327510
5/22/2026,\"Eversource Energy\",0.0003851,Utilities,0.0327510
5/22/2026,\"Transmissora Alianca de Energia Eletrica SA\",0.0003624,Utilities,0.0327510
5/22/2026,\"EVN AG\",0.0002633,Utilities,0.0327510
5/22/2026,\"Coinbase Global Inc -Class A\",0.0013252,Financials,0.0153300
5/22/2026,\"GALAXY DUSD NPV\",0.0011352,Financials,0.0153300
5/22/2026,\"Robinhood Markets Inc - A\",0.0007430,Financials,0.0153300
5/22/2026,\"Morgan Stanley\",0.0007418,Financials,0.0153300
5/22/2026,\"Block Inc - A\",0.0007061,Financials,0.0153300
5/22/2026,\"SBI Holdings Inc/Japan\",0.0006825,Financials,0.0153300
5/22/2026,\"PayPal Holdings Inc\",0.0006344,Financials,0.0153300
5/22/2026,\"Swissquote Group Holding SA\",0.0004664,Financials,0.0153300
5/22/2026,\"BLACKROCK INC\",0.0004637,Financials,0.0153300
5/22/2026,\"NU HOLDINGS LTD/CAYMAN ISL-A USD 0.0000\",0.0004281,Financials,0.0153300
5/22/2026,\"UBS Group AG\",0.0004212,Financials,0.0153300
5/22/2026,\"Visa Inc\",0.0004100,Financials,0.0153300
5/22/2026,\"Katilimevim Tasarruf Finansm\",0.0003839,Financials,0.0153300
5/22/2026,\"Mastercard Inc\",0.0003728,Financials,0.0153300
5/22/2026,\"DBS Group Holdings Ltd\",0.0003476,Financials,0.0153300
5/22/2026,\"HITHINK ROYALFLUSH INFORMA-A CNY 1.0000\",0.0003329,Financials,0.0153300
5/22/2026,\"Charles Schwab Corp/The\",0.0003297,Financials,0.0153300
5/22/2026,\"East Money Information Co-A\",0.0003195,Financials,0.0153300
5/22/2026,\"Julius Baer Group Ltd\",0.0003109,Financials,0.0153300
5/22/2026,\"ASR Nederland NV\",0.0002915,Financials,0.0153300
5/22/2026,\"Prudential PLC\",0.0002905,Financials,0.0153300
5/22/2026,\"Shift4 Payments Inc-Class A\",0.0002896,Financials,0.0153300
5/22/2026,\"Monex Group Inc\",0.0002895,Financials,0.0153300
5/22/2026,\"Payoneer Global Inc\",0.0002856,Financials,0.0153300
5/22/2026,\"JPMorgan Chase  Co\",0.0002851,Financials,0.0153300
5/22/2026,\"First Financial Holding Co Ltd\",0.0002763,Financials,0.0153300
5/22/2026,\"Reinsurance Group of America Inc\",0.0002597,Financials,0.0153300
5/22/2026,\"Bursa Malaysia Bhd\",0.0002570,Financials,0.0153300
5/22/2026,\"Hana Financial Group Inc\",0.0002542,Financials,0.0153300
5/22/2026,\"Sofi Technologies Inc\",0.0002534,Financials,0.0153300
5/22/2026,\"Cathay Financial Holding Co Ltd\",0.0002524,Financials,0.0153300
5/22/2026,\"Kakaopay Corp\",0.0002499,Financials,0.0153300
5/22/2026,\"VZ HOLDING AG CHF0.25\",0.0002407,Financials,0.0153300
5/22/2026,\"Hua Nan Financial Holdings Co\",0.0002345,Financials,0.0153300
5/22/2026,\"B3 Sa-Brasil Bolsa Balcao\",0.0002220,Financials,0.0153300
5/22/2026,\"E.Sun Financial Holding Co Ltd\",0.0002128,Financials,0.0153300
5/22/2026,\"LPL Financial Holdings Inc\",0.0001948,Financials,0.0153300
5/22/2026,\"BC TECHNOLOGY GROUP LTD HKD 0.0100\",0.0001362,Financials,0.0153300
5/22/2026,\"Darling Ingredients Inc\",0.0012516,Consumer Staples,0.0043170
5/22/2026,\"BUNGE GLOBAL SA USD NPV\",0.0011135,Consumer Staples,0.0043170
5/22/2026,\"BIM Birlesik Magazalar AS\",0.0003380,Consumer Staples,0.0043170
5/22/2026,\"Kimberly-Clark de Mexico SAB d\",0.0002725,Consumer Staples,0.0043170
5/22/2026,\"Migros Ticaret A.S\",0.0002722,Consumer Staples,0.0043170
5/22/2026,\"Tyson Foods Inc\",0.0002552,Consumer Staples,0.0043170
5/22/2026,\"JD Health International Inc\",0.0002410,Consumer Staples,0.0043170
5/22/2026,\"Coca-Cola HBC AG\",0.0002340,Consumer Staples,0.0043170
5/22/2026,\"Raia Drogasil SA\",0.0002016,Consumer Staples,0.0043170
5/22/2026,\"Sugi Holdings Co Ltd\",0.0001375,Consumer Staples,0.0043170
5/22/2026,\"Uniti Group Inc\",0.0008995,Telecommunication Services,0.0008990

